countrycode,country,year,fdi,rgdpo,pop,csh_i,ave_income
ITA,Italy,1999,33.52248222812705,1808117.5,57.035249,121.20374509999999,63.81858253
JPN,Japan,1999,16.264729605739983,4149478.25,125.48105,140.8267164,66.57009775
KOR,"Korea, Rep.",1999,115.95358521237542,958323.9375,45.908307,154.45442169999998,42.02279217
LUX,Luxembourg,1999,,23463.4082,0.43126400000000004,153.2222499,109.52461509999998
LVA,Latvia,1999,278.1693312503765,25131.91211,2.394521,75.06508202,21.12860034
MEX,Mexico,1999,139.41012116220708,1083262.25,101.26657,106.7137013,21.53432955
NLD,Netherlands,1999,561.5229021411186,539840.875,15.806771,116.50146840000001,68.75217623
NOR,Norway,1999,251.70797858659319,182534.0,4.466468,111.21550500000001,82.2703586
NZL,New Zealand,1999,117.5395676473118,99683.01563,3.817489,105.93119990000001,52.56627707
POL,Poland,1999,258.235289808698,516357.6563,38.515359000000004,100.7135136,26.98860996
PRT,Portugal,1999,55.22018277044707,206971.25,10.237592999999999,159.99973630000002,40.69827564
SVK,Slovak Republic,1999,70.22608111054677,71786.64844,5.384857,102.2611257,26.83696187
SVN,Slovenia,1999,28.322466160282556,39833.94922,1.988527,151.57718799999998,40.32605327
SWE,Sweden,1999,1349.4189258927124,297953.2188,8.863595,125.5178196,67.67091113
TUR,Turkey,1999,18.447026974597776,670118.0,62.29561700000001,86.74011518,21.65497259
USA,United States,1999,180.62012286019646,12510232.0,279.730801,130.4309375,90.03034637
AUS,Australia,2000,216.32459596894944,672515.4375,19.107251,121.64490500000001,70.85457469
AUT,Austria,2000,261.15524063055113,277545.375,8.050884,137.025024,69.39916925
BEL,Belgium,2000,,306447.1563,10.26838,129.38651629999998,60.07828264
CAN,Canada,2000,554.7688784873203,1127564.75,30.701903,120.27630400000001,73.93329152
CHE,Switzerland,2000,511.44991444640834,286722.7188,7.1655809999999995,141.8161958,80.5516689
CHL,Chile,2000,376.2931671561214,160228.5781,15.170387,122.97182579999999,21.26214938
CZE,Czech Republic,2000,487.66884676476343,204454.6719,10.263010000000001,123.3481791,40.10385608
DEU,Germany,2000,766.6764230278596,2703665.75,81.895925,118.91305390000001,66.45911491
DNK,Denmark,2000,1322.5344250502828,186918.9844,5.3382830000000006,118.43857690000002,70.48807746
ESP,Spain,2000,409.9583064537959,1062393.25,40.7498,133.1754947,52.483606099999996
EST,Estonia,2000,441.30168972635033,16401.39453,1.399145,96.68452917,23.59836407
FIN,Finland,2000,648.248631746618,167990.5625,5.176482,134.1154203,65.33020521
FRA,France,2000,183.1327715598964,1942994.625,61.105231,106.80550490000002,64.01136012
GBR,United Kingdom,2000,600.416683411038,2024304.75,58.867004,99.79921615,69.22577193
GRC,Greece,2000,-0.3798672657461839,256589.9375,10.954032000000002,128.4554423,47.15518596
HUN,Hungary,2000,350.123197146652,153386.1563,10.224113000000001,99.43192113,30.20121187
IRL,Ireland,2000,1539.5800479076433,137995.0,3.8415739999999996,118.5060624,72.31326882
ISL,Iceland,2000,104.77983746115218,9832.509766,0.28121399999999996,156.3952827,70.38681192
ISR,Israel,2000,366.58980001292616,187272.3281,6.013711,148.6535378,62.689513899999994
ITA,Italy,2000,69.57133206113669,1867200.875,57.14708100000001,122.4564385,65.77499691
JPN,Japan,2000,13.183266418454165,4251422.5,125.714674,141.25686430000002,68.07883878
KOR,"Korea, Rep.",2000,123.54018022951254,1035198.5,46.206271,164.6096248,45.10104029
LUX,Luxembourg,2000,,26342.04297,0.43610699999999997,141.0498868,121.596267
LVA,Latvia,2000,246.24091740526825,26094.48828,2.371481,81.37688342,22.15098186
MEX,Mexico,2000,156.54229722463228,1203299.0,102.80859,106.73502959999999,23.56177471
NLD,Netherlands,2000,921.7638727622449,596606.9375,15.894016,105.7756555,75.56461944
NOR,Norway,2000,293.199855172374,226723.0938,4.491572,88.58705601,101.6157998
NZL,New Zealand,2000,-172.73532461988938,101601.5313,3.8582339999999995,102.004801,53.01216437
POL,Poland,2000,327.40333068031924,528640.6875,38.486305,98.66766177,27.65146943
PRT,Portugal,2000,371.4761986215651,219630.0313,10.278542,152.98987319999998,43.01540883
SVK,Slovak Republic,2000,452.0336433723636,74733.15625,5.386065,94.38992346,27.93222813
SVN,Slovenia,2000,40.24482865930028,41548.71875,1.988652,149.7667388,42.05936299
SWE,Sweden,2000,529.4686136876973,319694.1875,8.872284,123.86362549999998,72.53759485
TUR,Turkey,2000,21.6865211368949,746999.1875,63.240156999999996,88.8451934,23.77886034
USA,United States,2000,205.19332547314804,13031820.0,282.895741,135.1856246,92.73475091
AUS,Australia,2001,170.82366492021646,694783.6875,19.308681,127.72659440000001,72.43706611
AUT,Austria,2001,180.41908297757675,272169.7813,8.078877,129.92002,67.81921436
BEL,Belgium,2001,,308141.4375,10.311331,126.26121709999998,60.15880798
CAN,Canada,2001,232.44034769778108,1119307.875,30.991344,115.31787309999999,72.70645917
CHE,Switzerland,2001,211.2765157149891,285999.75,7.200945,138.0683497,79.95396503
CHL,Chile,2001,356.69540949757317,159479.3906,15.358417999999999,123.2697486,20.90364062
CZE,Czech Republic,2001,503.60027783339075,214686.8125,10.244261,122.00032979999999,42.18796524
DEU,Germany,2001,175.94438083544304,2747856.0,81.809438,110.5914855,67.61676782
DNK,Denmark,2001,339.72013388816634,186784.0,5.354704,118.0511669,70.22116805
ESP,Spain,2001,278.24814249277404,1105281.75,41.230518,126.54610749999999,53.96572977
EST,Estonia,2001,572.32772860904,17232.45508,1.3917540000000002,106.96696170000001,24.92576655
FIN,Finland,2001,150.29110085273243,170137.6094,5.188446,129.7039838,66.01260502
FRA,France,2001,219.53883951591285,2008238.5,61.45685400000001,103.0775735,65.78226306
GBR,United Kingdom,2001,208.53609170121626,2079137.75,59.080220999999995,97.2837936,70.84431392
GRC,Greece,2001,0.08852964422330611,269893.2813,10.987715,121.9599966,49.44797756
HUN,Hungary,2001,454.6254055224678,165198.5156,10.195978,103.2333841,32.61678096
IRL,Ireland,2001,528.7809354799596,148272.4375,3.9016879999999996,114.0135166,76.50181440000001
ISL,Iceland,2001,121.10235547123773,10270.60547,0.284037,141.84237869999998,72.79222192
ISR,Israel,2001,81.69667266133092,190663.5,6.129980000000001,146.2429064,62.61412988
ITA,Italy,2001,77.14512546753177,1911009.125,57.359179000000005,118.7309864,67.06928562
JPN,Japan,2001,6.900480900110651,4214868.5,125.974298,139.1652698,67.35439336
KOR,"Korea, Rep.",2001,73.76313959706005,1068077.875,46.492323999999996,164.3611893,46.24720698
LUX,Luxembourg,2001,,24647.71484,0.440198,150.7904532,112.71778400000001
LVA,Latvia,2001,125.24829418576047,27627.58398,2.345145,97.97911726,23.71576038
MEX,Mexico,2001,239.4805139855153,1211920.875,104.239563,100.2109074,23.40483212
NLD,Netherlands,2001,734.5941102526632,606564.4375,15.984364999999999,104.5431505,76.39156416
NOR,Norway,2001,110.52766784563819,230903.375,4.514907,85.76411955,102.9544963
NZL,New Zealand,2001,29.018862402867292,105124.7969,3.906911,108.2915663,54.16708915
POL,Poland,2001,179.6319991941795,530435.8125,38.466543,84.73519545,27.7596206
PRT,Portugal,2001,303.4146951699123,221736.2188,10.320463,149.5930929,43.25151281
SVK,Slovak Republic,2001,300.92031266243845,79919.89844,5.3862239999999995,102.89321899999999,29.86994059
SVN,Slovenia,2001,144.73873990916658,42140.42969,1.988287,140.6074391,42.66617722
SWE,Sweden,2001,457.7652580938756,313802.4063,8.888675,123.0712001,71.06947194
TUR,Turkey,2001,100.91031707082321,720375.9375,64.182694,56.74485015,22.59462313
USA,United States,2001,97.31949383270772,13127311.0,285.796198,129.6517809,92.46623477
AUS,Australia,2002,223.97568692517447,713336.5625,19.514385,138.1849375,73.58740055
AUT,Austria,2002,8.988081061500216,279180.9688,8.114697999999999,120.52601240000001,69.25917191
BEL,Belgium,2002,421.0705458630584,319098.75,10.364613,112.2454949,61.977757499999996
CAN,Canada,2002,194.83870085910547,1127791.375,31.288572,115.2161308,72.5616037
CHE,Switzerland,2002,165.1651175598581,290309.7813,7.242033999999999,125.0350392,80.69840582
CHL,Chile,2002,220.4313020798237,160707.7656,15.544554000000002,124.34233590000002,20.81241338
CZE,Czech Republic,2002,625.3352031920732,214005.0781,10.225197999999999,121.7713352,42.1324
DEU,Germany,2002,148.51899849563893,2750451.5,81.69982900000001,98.63672007,67.77143631
DNK,Denmark,2002,149.52505630486928,188516.75,5.369058,115.167243,70.68311729999999
ESP,Spain,2002,336.92398327256916,1153675.0,41.815486,124.1001386,55.54055039
EST,Estonia,2002,278.47871755634804,18260.47266,1.382735,116.6632139,26.58501472
FIN,Finland,2002,349.08681749931986,170558.5313,5.200632,119.9992064,66.02085889
FRA,France,2002,207.7421142837117,2036409.125,61.847607999999994,96.85356428,66.28358248
GBR,United Kingdom,2002,305.9929265035993,2086833.25,59.301235,95.14601258,70.84151756
GRC,Greece,2002,1.3401798978252273,286008.8438,11.01149,116.01105770000001,52.28742081
HUN,Hungary,2002,324.3556835622318,173977.5938,10.168101,99.8430864,34.44429617
IRL,Ireland,2002,1388.9075629617842,167328.3125,3.9682129999999995,109.4017855,84.88643640000001
ISL,Iceland,2002,60.17263718894481,10332.37793,0.28686500000000004,123.1572312,72.50810676
ISR,Israel,2002,78.79844892527252,192118.6563,6.240215,135.0004189,61.97746855
ITA,Italy,2002,81.95129318558823,1844033.0,57.655677000000004,124.13186499999999,64.38585377
JPN,Japan,2002,16.931105374241668,4230063.0,126.249509,128.97611329999998,67.44984935
KOR,"Korea, Rep.",2002,54.19618587464476,1152832.5,46.769579,165.9202425,49.62112394
LUX,Luxembourg,2002,1083.1453844790242,24627.73242,0.443729,133.8830585,111.73017
LVA,Latvia,2002,101.02519391199661,29185.43945,2.3167310000000003,97.2085749,25.36030505
MEX,Mexico,2002,187.81866392750263,1217542.0,105.57829699999999,96.87068944,23.21523826
NLD,Netherlands,2002,329.77723365251956,609148.75,16.076427,93.34588013,76.27771431
NOR,Norway,2002,92.90995884130108,222732.625,4.53724,86.17201395,98.82252119
NZL,New Zealand,2002,257.7378261914268,108564.0078,3.9616949999999997,114.0620269,55.16564197
POL,Poland,2002,124.1315553616623,544508.3125,38.454823,76.08301646,28.50477017
PRT,Portugal,2002,26.756613624041286,223161.3125,10.362028,142.22285459999998,43.35488033
SVK,Slovak Republic,2002,723.8314962690553,81823.48438,5.38548,100.4483974,30.58562774
SVN,Slovenia,2002,473.2513085300747,43393.28906,1.987855,132.8662713,43.94421523
SWE,Sweden,2002,419.8654198478629,316276.375,8.911899,113.5021625,71.44310855
TUR,Turkey,2002,27.35760262406832,715553.375,65.125766,60.26167794,22.1183658
USA,United States,2002,60.1150913105939,13309916.0,288.47084700000005,130.4195997,92.88321324
AUS,Australia,2003,116.16565776706929,742670.1875,19.735255,146.31469180000002,75.75601033
AUT,Austria,2003,163.51701983498336,282048.125,8.155466,128.83075209999998,69.62068335
BEL,Belgium,2003,652.8082494555754,324598.2813,10.426169,119.3229691,62.67369532
CAN,Canada,2003,47.36860311608381,1184269.375,31.596593,119.98656640000002,75.45257903
CHE,Switzerland,2003,336.8747690031082,292026.0625,7.2899009999999995,126.1884696,80.64247134
CHL,Chile,2003,320.896031861716,170172.2656,15.729268,122.6670132,21.77930992
CZE,Czech Republic,2003,122.308365443346,220521.1094,10.211846000000001,124.109027,43.47201372
DEU,Germany,2003,157.22009185002582,2804614.0,81.56948100000001,99.83648506,69.21643781
DNK,Denmark,2003,32.7502662587879,186772.6875,5.382953,118.09474109999998,69.84842638
ESP,Spain,2003,204.35248344891357,1152938.25,42.475265,135.5678909,54.64290713
EST,Estonia,2003,636.1721622744578,19065.42578,1.37289,137.9552105,27.95597305
FIN,Finland,2003,210.15368335745492,171414.3281,5.2138,125.62136770000001,66.18454678
FRA,France,2003,138.63510110285674,1955126.125,62.262671,100.3755467,63.21365148
GBR,United Kingdom,2003,106.5020522271754,2092083.5,59.548421,94.93947863,70.7249437
GRC,Greece,2003,42.02024764829075,281547.1875,11.029587,140.88993180000003,51.38729874
HUN,Hungary,2003,293.7422874977906,174458.3906,10.141471000000001,103.04161429999999,34.63018047
IRL,Ireland,2003,822.3705596461671,182173.4375,4.040986,111.75784499999999,90.75311773
ISL,Iceland,2003,178.65016613280815,10110.63574,0.28982399999999997,140.89737639999998,70.22762224
ISR,Israel,2003,157.8578485263166,184708.25,6.3507620000000005,124.26384579999998,58.54964988
ITA,Italy,2003,75.09610695386478,1831162.75,58.002003,124.9283683,63.55471858
JPN,Japan,2003,11.894545074884553,4295864.0,126.52388400000001,127.8818278,68.35052501
KOR,"Korea, Rep.",2003,62.09904545922134,1196619.125,47.043251,176.02737140000002,51.20618951
LUX,Luxembourg,2003,875.2101484277233,23766.00195,0.447321,153.7900919,106.9549004
LVA,Latvia,2003,162.32140110403125,29725.41211,2.286946,112.3287656,26.16590863
MEX,Mexico,2003,150.63037169042616,1254356.75,106.88841799999999,94.33144453,23.62404537
NLD,Netherlands,2003,215.482890484655,603673.0,16.167421,96.69611083,75.16659037
NOR,Norway,2003,110.14237518356731,240306.9063,4.5609470000000005,83.77414176,106.065727
NZL,New Zealand,2003,-229.79342441784593,111725.1719,4.020194999999999,122.99607730000001,55.94583481
POL,Poland,2003,148.8600283852834,540476.1875,38.451227,78.66884725,28.29633626
PRT,Portugal,2003,377.7150944102003,219737.0313,10.402836,135.60548559999998,42.52216292
SVK,Slovak Republic,2003,125.02869337823053,81177.11719,5.384533,93.72158229,30.34935234
SVN,Slovenia,2003,108.72507051232296,43712.80469,1.988304,143.3627714,44.25779089
SWE,Sweden,2003,109.38163974253257,324676.5938,8.942926,117.6027104,73.08616773
TUR,Turkey,2003,32.9048312160174,682069.4375,66.060121,71.27539342,20.78514561
USA,United States,2003,58.31526834685352,13679334.0,291.005482,130.35426809999998,94.62973621
AUS,Australia,2004,422.72676866089034,767682.375,19.985475,149.8005149,77.32696081
AUT,Austria,2004,77.97563285809429,291750.0,8.196624,129.8952133,71.65387761
BEL,Belgium,2004,721.9389000891763,330577.8125,10.492643,135.228814,63.42385725
CAN,Canada,2004,8.495488581544302,1235662.5,31.918582,123.7115303,77.93277196
CHE,Switzerland,2004,108.62512864254248,302910.3125,7.345299000000001,118.24617830000001,83.01726592
CHL,Chile,2004,413.032764962261,189887.8281,15.913119,116.6912472,24.02180642
CZE,Czech Republic,2004,324.9669705427354,227018.125,10.212088,130.9171959,44.75173013
DEU,Germany,2004,-43.71762734252507,2879092.5,81.41779100000001,99.65941282,71.18691121
DNK,Denmark,2004,-211.14352490086276,194796.2969,5.398645,128.0736493,72.63731335
ESP,Spain,2004,141.90508770941142,1191497.625,43.167276,149.7028574,55.56513619
EST,Estonia,2004,543.1510084295663,19983.98633,1.363549,147.07494730000002,29.50361424
FIN,Finland,2004,207.45529115426814,180053.7969,5.228842,133.27211609999998,69.32032837
FRA,France,2004,101.38321882729429,2005503.625,62.680418,116.0992943,64.41031359
GBR,United Kingdom,2004,218.81408226060591,2153446.25,59.846226,97.71372692,72.43710985
GRC,Greece,2004,53.82420344668575,292296.7188,11.047739,139.5922501,53.26162111
HUN,Hungary,2004,262.88806908886664,172741.625,10.117213000000001,122.6231355,34.37161619
IRL,Ireland,2004,-341.8706799443052,192311.9844,4.119773,121.00476699999999,93.97166211
ISL,Iceland,2004,331.81347605594055,10737.75781,0.293084,174.5660496,73.75395947
ISR,Israel,2004,131.16276898587154,184167.375,6.470045,121.3960473,57.301929099999995
ITA,Italy,2004,67.33709723508979,1839429.5,58.34833199999999,130.2286513,63.46270044
JPN,Japan,2004,9.42486555506982,4403218.0,126.773081,127.0185125,69.92089659
KOR,"Korea, Rep.",2004,104.78119139883893,1266604.375,47.320454,181.38531940000001,53.88351611
LUX,Luxembourg,2004,900.249519581053,22923.37305,0.451826,175.80372759999997,102.1341902
LVA,Latvia,2004,247.88612260224116,30587.0,2.256935,131.3732902,27.28234382
MEX,Mexico,2004,192.02031278608274,1345215.25,108.25782199999999,99.58147054,25.01476014
NLD,Netherlands,2004,1295.6977053856058,616784.25,16.253397,101.772114,76.39289668
NOR,Norway,2004,112.16280649571473,257190.8438,4.589241,97.59789395,112.8180229
NZL,New Zealand,2004,134.59468301912483,112482.0547,4.078779,129.8885385,55.51583964
POL,Poland,2004,327.72366339072926,558195.25,38.45452,89.73564665,29.22150556
PRT,Portugal,2004,79.5663938327999,217321.5,10.442446,148.3940014,41.89520329
SVK,Slovak Republic,2004,427.68398510110546,82143.02344,5.384237000000001,113.95151499999999,30.71216003
SVN,Slovenia,2004,133.45829313898017,45543.98828,1.9909240000000001,164.05353490000002,46.05112279
SWE,Sweden,2004,266.1948596631712,340270.9063,8.982282000000001,113.6841564,76.26090914
TUR,Turkey,2004,41.476985381196776,772992.625,66.973561,81.10854751,23.23463239
USA,United States,2004,102.09294905622602,14204685.0,293.530886,133.9643606,97.41854708
AUS,Australia,2005,-218.40101726747764,823623.6875,20.274282,148.5296826,81.78001612
AUT,Austria,2005,1550.8947633054777,307212.2813,8.234858000000001,133.0353879,75.10110117
BEL,Belgium,2005,524.2138745198199,356152.5313,10.561436,146.6471674,67.88548263
CAN,Canada,2005,131.6958601118358,1323180.75,32.256333000000005,128.9702669,82.57869708
CHE,Switzerland,2005,39.30950880420572,323277.4688,7.408608,137.3610376,87.84209136
CHL,Chile,2005,365.84296999843303,212930.9844,16.096571,125.6451682,26.62988792
CZE,Czech Republic,2005,607.3648926793628,240108.2969,10.230877,134.5545822,47.24524986
DEU,Germany,2005,126.10551452152303,3013837.75,81.246801,98.84047879,74.67538055
DNK,Denmark,2005,292.8458343775249,204319.7813,5.417692,131.96869180000002,75.92065563
ESP,Spain,2005,139.1916873490108,1281253.75,43.854760999999996,161.3371879,58.814207200000006
EST,Estonia,2005,1346.0483788334213,22962.47266,1.3556620000000001,152.71985769999998,34.09817032
FIN,Finland,2005,320.71051635557234,187502.4375,5.246368,147.6407024,71.94688801
FRA,France,2005,233.82144473911774,2103202.0,63.084614,125.3231121,67.11527628
GBR,United Kingdom,2005,604.2434191534403,2271498.0,60.210012,102.707022,75.94645227
GRC,Greece,2005,16.78652509706769,286767.375,11.069662,127.84876200000001,52.15059008
HUN,Hungary,2005,453.61434400951345,184161.4688,10.095964,117.96001499999998,36.72102735
IRL,Ireland,2005,1339.5200583221786,208528.9844,4.2037,134.35907509999998,99.86160908
ISL,Iceland,2005,1117.348245563669,11162.75684,0.296745,234.00348689999998,75.72720027
ISR,Israel,2005,203.8962570274793,186345.5469,6.603677,123.6282888,56.80637054
ITA,Italy,2005,119.67340931111093,1884407.375,58.657355,134.1354905,64.67198123
JPN,Japan,2005,6.921217867353133,4468057.0,126.97875400000001,123.1903631,70.83558582
KOR,"Korea, Rep.",2005,91.57603277435643,1351966.375,47.605863,184.0984545,57.17014505
LUX,Luxembourg,2005,749.7424767898418,25036.76563,0.457847,193.965703,110.0833652
LVA,Latvia,2005,288.69996939138684,33133.03516,2.227559,148.65543200000002,29.94303734
MEX,Mexico,2005,178.75141262725933,1458527.5,109.747906,99.61564636,26.75359976
NLD,Netherlands,2005,1865.592702041119,680604.9375,16.331646,104.8819314,83.89362954
NOR,Norway,2005,196.4196844733916,311339.7813,4.624388,99.0906605,135.5327332
NZL,New Zealand,2005,100.19558331902205,116870.3984,4.1346989999999995,129.10217360000001,56.90159913
POL,Poland,2005,217.42907936314367,579270.9375,38.463514,91.55075034,30.31772629
PRT,Portugal,2005,135.32202758008384,239240.1406,10.480085,144.3657053,45.95503383
SVK,Slovak Republic,2005,377.36553596102596,92319.53906,5.385192,128.367672,34.51089972
SVN,Slovenia,2005,161.016272693055,48274.91016,1.9965220000000001,172.3291977,48.67558955
SWE,Sweden,2005,322.04245477037443,338865.0313,9.030163,116.7013564,75.5431363
TUR,Turkey,2005,120.60187031646277,851063.6875,67.860617,91.88177569999999,25.24690251
USA,United States,2005,63.687173010356446,14683344.0,296.139635,135.82124069999998,99.81418913
AUS,Australia,2006,247.04424367840247,847763.9375,20.606228,148.21801680000002,82.82096451
AUT,Austria,2006,188.34519624147597,313844.7188,8.269372,131.6395462,76.40224886
BEL,Belgium,2006,865.3746384372527,343268.6563,10.632032,152.6620155,64.99526536
CAN,Canada,2006,294.6941581996846,1342065.875,32.611436,133.1988065,82.84527751
CHE,Switzerland,2006,752.1005625217126,341755.5,7.480316999999999,148.1726814,91.97278895
CHL,Chile,2006,295.45724324316564,248138.0625,16.279728,117.2890615,30.68386679
CZE,Czech Republic,2006,276.56068622917667,245756.3906,10.271476,144.0991975,48.16547088
DEU,Germany,2006,175.5705949858758,3080339.0,81.055904,103.6341293,76.5028663
DNK,Denmark,2006,50.83142103776904,211116.2344,5.440696,143.5115515,78.11438482
ESP,Spain,2006,157.27210538670914,1382862.5,44.537926,175.77610900000002,62.50472613
EST,Estonia,2006,786.1588225309066,24588.35156,1.349369,187.08734740000003,36.68280453
FIN,Finland,2006,128.93694202906337,190195.6719,5.2666,140.8586126,72.69995488
FRA,France,2006,205.26368737032269,2139617.5,63.470828000000004,131.8344165,67.86187013
GBR,United Kingdom,2006,455.921267547504,2302793.0,60.64885,103.91512009999998,76.43568756
GRC,Greece,2006,119.30994971562,306922.2188,11.098212,155.3028174,55.67229937
HUN,Hungary,2006,976.6616831443046,182762.9844,10.078461,122.13650659999999,36.50546358
IRL,Ireland,2006,573.5584340331999,212483.7188,4.2939419999999995,157.05814740000002,99.61697069
ISL,Iceland,2006,1370.7690082541,10388.28418,0.300887,280.027124,69.50311090000001
ISR,Israel,2006,563.6475245617387,191213.9688,6.754836,122.1608544,56.98606284
ITA,Italy,2006,176.776562577727,1943301.125,58.918471,140.1890875,66.39761510000001
JPN,Japan,2006,-3.1895218107126526,4511493.5,127.136576,122.80484779999999,71.43543131
KOR,"Korea, Rep.",2006,54.588382419249285,1391837.5,47.901643,183.0330159,58.49274057
LUX,Luxembourg,2006,4579.469156100732,25209.92383,0.465546,178.6105238,109.0116166
LVA,Latvia,2006,479.2479333893089,36146.72656,2.199105,167.35168090000002,33.0892447
MEX,Mexico,2006,127.71076110426985,1542631.0,111.382857,106.3758228,27.880948699999998
NLD,Netherlands,2006,3112.2336002133466,696990.375,16.401104999999998,108.734369,85.54950836
NOR,Norway,2006,207.2981622819125,336997.5,4.667105,107.0332632,145.3593438
NZL,New Zealand,2006,157.3248422814362,118043.5391,4.187583999999999,119.150019,56.74695156
POL,Poland,2006,375.49003512080844,599403.1875,38.478763,97.58332251,31.35897019
PRT,Portugal,2006,381.4960564607122,247852.1719,10.516558999999999,142.15072890000002,47.44417646
SVK,Slovak Republic,2006,486.4377171160388,97073.70313,5.387734,130.42497240000003,36.27098065
SVN,Slovenia,2006,105.31624316932815,48081.08594,2.005566,180.5903408,48.26153775
SWE,Sweden,2006,316.50944050459333,349553.0,9.087251,124.88881979999998,77.43625764
TUR,Turkey,2006,220.24954533474545,938834.9375,68.70472099999999,111.78424240000001,27.50847462
USA,United States,2006,128.0402316130121,15083465.0,298.860519,133.0014196,101.6006344
AUS,Australia,2007,314.4579415100474,879535.25,20.975949,151.4224576,84.41030657
AUT,Austria,2007,1068.3909716695705,326439.0625,8.30129,138.4222279,79.16266063
BEL,Belgium,2007,1234.109559531987,358075.0938,10.704830000000001,160.10893810000002,67.33768564
CAN,Canada,2007,495.5495674576617,1384390.875,32.982275,132.5829498,84.49713151
CHE,Switzerland,2007,611.6039709611226,378747.8125,7.560141000000001,143.6781228,100.8518999
CHL,Chile,2007,467.91251864198546,268663.4375,16.462701000000003,115.95343000000001,32.85271929
CZE,Czech Republic,2007,440.14579021844247,269100.8438,10.330487,155.2185698,52.43944786
DEU,Germany,2007,89.1054708047506,3274641.0,80.854515,107.1710979,81.53109309
DNK,Denmark,2007,222.8800475009014,217667.8438,5.466988,147.31744750000001,80.15119482
ESP,Spain,2007,300.63267309512634,1500067.5,45.209538,188.21416580000002,66.79509612
EST,Estonia,2007,929.6164702059116,27436.10742,1.344233,195.1971944,41.08769592
FIN,Finland,2007,518.9688693072623,206338.3281,5.289333,143.0113207,78.53131031
FRA,France,2007,190.07596139014862,2267029.0,63.842096999999995,139.7603903,71.48481182
GBR,United Kingdom,2007,410.8361158780377,2303310.0,61.151819999999994,108.85890520000001,75.82402811
GRC,Greece,2007,37.05451398209954,313367.2188,11.131302,168.1074219,56.67237899
HUN,Hungary,2007,3044.671946875746,185643.3281,10.064138,120.30037820000001,37.13356184
IRL,Ireland,2007,1338.7563775437038,236210.5625,4.388612,160.31563500000001,108.35176090000002
ISL,Iceland,2007,1943.1933400367643,11137.4834,0.305415,204.4466771,73.41090077
ISR,Israel,2007,296.79479297280284,197957.8594,6.920762,119.49358799999999,57.58146111
ITA,Italy,2007,180.56922604027298,2064825.875,59.138599,141.83943359999998,70.28720087
JPN,Japan,2007,28.880570379229376,4610069.5,127.25001499999999,121.8338548,72.9312197
KOR,"Korea, Rep.",2007,47.39808651234278,1468399.25,48.205062,178.0694865,61.32186497
LUX,Luxembourg,2007,-3515.986726091134,27138.95117,0.47470500000000004,182.0900121,115.0888101
LVA,Latvia,2007,529.4175814679767,39226.49609,2.171378,177.94253769999997,36.36703792
MEX,Mexico,2007,189.38258294740626,1615148.875,113.139374,107.55906259999999,28.73840323
NLD,Netherlands,2007,5271.4645387457995,751717.1875,16.463031,113.1486249,91.91968565
NOR,Norway,2007,372.8488018274516,346346.2813,4.716583999999999,121.66978519999999,147.8246304
NZL,New Zealand,2007,190.33849930601784,126571.3047,4.238021,123.1996284,60.12235709
POL,Poland,2007,351.69390375959296,660358.875,38.500356,104.1211207,34.52861194
PRT,Portugal,2007,151.26303562225368,259581.0313,10.550695,146.2138078,49.52856339
SVK,Slovak Republic,2007,353.4159055392032,108394.4766,5.391728,135.59268269999998,40.47091505
SVN,Slovenia,2007,236.17094892106613,50205.52734,2.017452,195.4668692,50.09705183
SWE,Sweden,2007,570.2463740797901,374523.125,9.153316,136.5831241,82.36904466
TUR,Turkey,2007,196.67935867752243,1005585.563,69.51549200000001,120.08530400000001,29.12066411
USA,United States,2007,141.60303915611604,15359941.0,301.65595299999995,125.024279,102.50416059999999
AUS,Australia,2008,258.64579136897896,932737.5,21.370348,138.00433519999999,87.86414544
AUT,Austria,2008,88.41519697205013,340311.5625,8.331465,140.4057156,82.22789584
BEL,Belgium,2008,2214.8606740397586,393710.1563,10.779155000000001,169.7015687,73.52850696
CAN,Canada,2008,272.86199480750935,1456290.5,33.363256,130.150206,87.87056822
CHE,Switzerland,2008,32.525266459702266,414597.5313,7.646542,146.07245790000002,109.1504372
CHL,Chile,2008,619.9386218251104,262562.7188,16.64594,144.7605231,31.75327921
CZE,Czech Republic,2008,225.45304870092758,270817.125,10.397984,162.79695569999998,52.431324
DEU,Germany,2008,49.685269169844354,3364911.75,80.665906,109.45108,83.97451591
DNK,Denmark,2008,37.38304742296691,231117.5156,5.495302,144.83116830000003,84.66523967
ESP,Spain,2008,293.33853567165437,1535477.625,45.817015999999995,179.3736801,67.46531272
EST,Estonia,2008,466.7622107357632,28050.53125,1.339941,164.1914063,42.14239962
FIN,Finland,2008,412.24625400561024,214587.7813,5.31417,145.218023,81.28930161
FRA,France,2008,140.4655294243988,2297684.75,64.198684,139.14041890000001,72.04903401
GBR,United Kingdom,2008,528.5973397452053,2323823.0,61.68962,104.34660749999999,75.83239929
GRC,Greece,2008,97.51085172555759,326717.6563,11.161755,151.3552165,58.92559354
HUN,Hungary,2008,2862.1477333212783,198735.7813,10.050699,127.70982479999999,39.80555155
IRL,Ireland,2008,509.8317025795227,225534.1563,4.480144999999999,146.6106534,101.34074659999999
ISL,Iceland,2008,410.93227595793593,12699.44336,0.310033,162.0803927,82.45948327
ISR,Israel,2008,286.96149845096335,201805.5781,7.093808,117.47858149999999,57.26873404
